committed,environment,match_formal,method,mismatch,repeat,repeat_deterministic,repeat_difference,selected_candidate,semantic_status,state_id,typed_reason
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2e3d48baf1265ee26352b4abbe25460e417a7ea161ee4950fe118d17f9193205,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2e3d48baf1265ee26352b4abbe25460e417a7ea161ee4950fe118d17f9193205,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2e3d48baf1265ee26352b4abbe25460e417a7ea161ee4950fe118d17f9193205,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,2e3d48baf1265ee26352b4abbe25460e417a7ea161ee4950fe118d17f9193205,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,31a4d33620a77352190d0accd58a0c800b4e525862c8d7ba91a5f43ff4fb881b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,31a4d33620a77352190d0accd58a0c800b4e525862c8d7ba91a5f43ff4fb881b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,31a4d33620a77352190d0accd58a0c800b4e525862c8d7ba91a5f43ff4fb881b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,31a4d33620a77352190d0accd58a0c800b4e525862c8d7ba91a5f43ff4fb881b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,31a4d33620a77352190d0accd58a0c800b4e525862c8d7ba91a5f43ff4fb881b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,31a4d33620a77352190d0accd58a0c800b4e525862c8d7ba91a5f43ff4fb881b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,31a4d33620a77352190d0accd58a0c800b4e525862c8d7ba91a5f43ff4fb881b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,31a4d33620a77352190d0accd58a0c800b4e525862c8d7ba91a5f43ff4fb881b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,346c2334d2d03b7b245a40a87ffc5d785547d36afac94c811e06bcb61773d857,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,346c2334d2d03b7b245a40a87ffc5d785547d36afac94c811e06bcb61773d857,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,346c2334d2d03b7b245a40a87ffc5d785547d36afac94c811e06bcb61773d857,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,346c2334d2d03b7b245a40a87ffc5d785547d36afac94c811e06bcb61773d857,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,346c2334d2d03b7b245a40a87ffc5d785547d36afac94c811e06bcb61773d857,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,346c2334d2d03b7b245a40a87ffc5d785547d36afac94c811e06bcb61773d857,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,346c2334d2d03b7b245a40a87ffc5d785547d36afac94c811e06bcb61773d857,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,346c2334d2d03b7b245a40a87ffc5d785547d36afac94c811e06bcb61773d857,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,352c7f5f48f590fca9a7d5068226a9cde0a49ad2c23a06dac8a09558b4f4f885,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,352c7f5f48f590fca9a7d5068226a9cde0a49ad2c23a06dac8a09558b4f4f885,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,352c7f5f48f590fca9a7d5068226a9cde0a49ad2c23a06dac8a09558b4f4f885,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,352c7f5f48f590fca9a7d5068226a9cde0a49ad2c23a06dac8a09558b4f4f885,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,352c7f5f48f590fca9a7d5068226a9cde0a49ad2c23a06dac8a09558b4f4f885,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,352c7f5f48f590fca9a7d5068226a9cde0a49ad2c23a06dac8a09558b4f4f885,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,352c7f5f48f590fca9a7d5068226a9cde0a49ad2c23a06dac8a09558b4f4f885,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,352c7f5f48f590fca9a7d5068226a9cde0a49ad2c23a06dac8a09558b4f4f885,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,38b33526102f26cb985a944f9605898e443c349c2c238de81d799dfcc3e6c41b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,38b33526102f26cb985a944f9605898e443c349c2c238de81d799dfcc3e6c41b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,38b33526102f26cb985a944f9605898e443c349c2c238de81d799dfcc3e6c41b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,38b33526102f26cb985a944f9605898e443c349c2c238de81d799dfcc3e6c41b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,38b33526102f26cb985a944f9605898e443c349c2c238de81d799dfcc3e6c41b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,38b33526102f26cb985a944f9605898e443c349c2c238de81d799dfcc3e6c41b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,38b33526102f26cb985a944f9605898e443c349c2c238de81d799dfcc3e6c41b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,38b33526102f26cb985a944f9605898e443c349c2c238de81d799dfcc3e6c41b,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3d26d4945e5eb287bb0f08d98a5584ac6865560cbf85f1082a2b8e23846f087a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3d26d4945e5eb287bb0f08d98a5584ac6865560cbf85f1082a2b8e23846f087a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3d26d4945e5eb287bb0f08d98a5584ac6865560cbf85f1082a2b8e23846f087a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3d26d4945e5eb287bb0f08d98a5584ac6865560cbf85f1082a2b8e23846f087a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3d26d4945e5eb287bb0f08d98a5584ac6865560cbf85f1082a2b8e23846f087a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3d26d4945e5eb287bb0f08d98a5584ac6865560cbf85f1082a2b8e23846f087a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3d26d4945e5eb287bb0f08d98a5584ac6865560cbf85f1082a2b8e23846f087a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3d26d4945e5eb287bb0f08d98a5584ac6865560cbf85f1082a2b8e23846f087a,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3f1caa229d82e8e450cd7afcfa76727cab1fe45b4dd08d574918bae23c9bbdc4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3f1caa229d82e8e450cd7afcfa76727cab1fe45b4dd08d574918bae23c9bbdc4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3f1caa229d82e8e450cd7afcfa76727cab1fe45b4dd08d574918bae23c9bbdc4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3f1caa229d82e8e450cd7afcfa76727cab1fe45b4dd08d574918bae23c9bbdc4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3f1caa229d82e8e450cd7afcfa76727cab1fe45b4dd08d574918bae23c9bbdc4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3f1caa229d82e8e450cd7afcfa76727cab1fe45b4dd08d574918bae23c9bbdc4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3f1caa229d82e8e450cd7afcfa76727cab1fe45b4dd08d574918bae23c9bbdc4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,3f1caa229d82e8e450cd7afcfa76727cab1fe45b4dd08d574918bae23c9bbdc4,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,402e4211a0f090cd9581637f2218fdcc2e21901ee895e69723ac6c34e54b9a92,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,402e4211a0f090cd9581637f2218fdcc2e21901ee895e69723ac6c34e54b9a92,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,402e4211a0f090cd9581637f2218fdcc2e21901ee895e69723ac6c34e54b9a92,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,402e4211a0f090cd9581637f2218fdcc2e21901ee895e69723ac6c34e54b9a92,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,402e4211a0f090cd9581637f2218fdcc2e21901ee895e69723ac6c34e54b9a92,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,402e4211a0f090cd9581637f2218fdcc2e21901ee895e69723ac6c34e54b9a92,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,402e4211a0f090cd9581637f2218fdcc2e21901ee895e69723ac6c34e54b9a92,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,402e4211a0f090cd9581637f2218fdcc2e21901ee895e69723ac6c34e54b9a92,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,40c746c87378efda13846a5182c76791b53153064539d49d11771fc56a585f58,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,40c746c87378efda13846a5182c76791b53153064539d49d11771fc56a585f58,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,40c746c87378efda13846a5182c76791b53153064539d49d11771fc56a585f58,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,40c746c87378efda13846a5182c76791b53153064539d49d11771fc56a585f58,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,40c746c87378efda13846a5182c76791b53153064539d49d11771fc56a585f58,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,40c746c87378efda13846a5182c76791b53153064539d49d11771fc56a585f58,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,40c746c87378efda13846a5182c76791b53153064539d49d11771fc56a585f58,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,40c746c87378efda13846a5182c76791b53153064539d49d11771fc56a585f58,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,420d81ff82b0c93b992a551ca1aa6ca74054ba7c59f6339dbf8d45ae11443ddc,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,420d81ff82b0c93b992a551ca1aa6ca74054ba7c59f6339dbf8d45ae11443ddc,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,420d81ff82b0c93b992a551ca1aa6ca74054ba7c59f6339dbf8d45ae11443ddc,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,420d81ff82b0c93b992a551ca1aa6ca74054ba7c59f6339dbf8d45ae11443ddc,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,420d81ff82b0c93b992a551ca1aa6ca74054ba7c59f6339dbf8d45ae11443ddc,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,420d81ff82b0c93b992a551ca1aa6ca74054ba7c59f6339dbf8d45ae11443ddc,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,420d81ff82b0c93b992a551ca1aa6ca74054ba7c59f6339dbf8d45ae11443ddc,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,420d81ff82b0c93b992a551ca1aa6ca74054ba7c59f6339dbf8d45ae11443ddc,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4cb10c353901921fc6bbcb50852810cb4ee8da51d6085eb99ffb4c8fbfdb5d3f,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4cb10c353901921fc6bbcb50852810cb4ee8da51d6085eb99ffb4c8fbfdb5d3f,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4cb10c353901921fc6bbcb50852810cb4ee8da51d6085eb99ffb4c8fbfdb5d3f,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4cb10c353901921fc6bbcb50852810cb4ee8da51d6085eb99ffb4c8fbfdb5d3f,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4cb10c353901921fc6bbcb50852810cb4ee8da51d6085eb99ffb4c8fbfdb5d3f,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4cb10c353901921fc6bbcb50852810cb4ee8da51d6085eb99ffb4c8fbfdb5d3f,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4cb10c353901921fc6bbcb50852810cb4ee8da51d6085eb99ffb4c8fbfdb5d3f,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B3_FULL_UNIFIED_WITH_DIRECTIONAL_ALTERNATIVES,{},2,True,{},,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,4cb10c353901921fc6bbcb50852810cb4ee8da51d6085eb99ffb4c8fbfdb5d3f,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B0_CURRENT_CBF_ONLY,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,563bc8997736bb471ed161714451176a26c82e37c1c86862d8d18059b46281ed,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B1_PLUS_SWEPT_SEGMENT,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,563bc8997736bb471ed161714451176a26c82e37c1c86862d8d18059b46281ed,PrimalInfeasible
False,E5_STONEHENGE_SAFER,True,B2_PLUS_TERMINAL_BACKUP,{},1,,,,FAIL_CLOSED_CURRENT_CBF_INFEASIBLE,563bc8997736bb471ed161714451176a26c82e37c1c86862d8d18059b46281ed,PrimalInfeasible
