row_id,metric_name,formula,formula_source,threshold,units,comparator,threshold_source,first_introduced_task,first_commit,source_file,source_line,rationale_text,affected_maps,later_versions,changed_without_calibration,decision_role,scientifically_defensible,current_recommendation,failure_implication,non_implication
T00034,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,<=,PROJECT_HEURISTIC,arkitscenes_gs_official_rgbd_join_handoff_v1,5efae49cf324c4b8bd0d3e5c19840e9776810665,reproduction/cross_dataset/arkitscenes_gs_official_rgbd_join_handoff_v1/arkitscenes_pretrained_gs_rgbd_candidate_registry.json,1,"{""apple_video_id_full_download_count"":0,""artifact"":""arkitscenes_pretrained_gs_rgbd_candidate_registry.json"",""backup"":null,""blocking_gate"":""NO_ARKITSCENES_GS_TO_OFFICIAL_RGBD_FRAME_JOIN"",""final_decision"":""CLOSE_PUBLIC_PRETRAINED_EXTERNAL_MAP_SEARCH"",""forbidden_counts"":{""canonical_export_count"":0,""cbf_qp_count"":0,""discrete_count"":0,""geometry_evaluation_count"":0,""icp_count"":0,""map_filtering_count"":0,""map_fine_tuning_count"":0,""map_modification_count"":0,""map_training_count"":0,""navigation_count"":0,""re",ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00035,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,<=,PROJECT_HEURISTIC,arkitscenes_gs_official_rgbd_join_handoff_v1,5efae49cf324c4b8bd0d3e5c19840e9776810665,reproduction/cross_dataset/arkitscenes_gs_official_rgbd_join_handoff_v1/arkitscenes_primary_minimal_download_plan.json,1,"{""apple_video_id_full_download_count"":0,""artifact"":""arkitscenes_primary_minimal_download_plan.json"",""blocking_gate"":""NO_ARKITSCENES_GS_TO_OFFICIAL_RGBD_FRAME_JOIN"",""final_decision"":""CLOSE_PUBLIC_PRETRAINED_EXTERNAL_MAP_SEARCH"",""forbidden_counts"":{""canonical_export_count"":0,""cbf_qp_count"":0,""discrete_count"":0,""geometry_evaluation_count"":0,""icp_count"":0,""map_filtering_count"":0,""map_fine_tuning_count"":0,""map_modification_count"":0,""map_training_count"":0,""navigation_count"":0,""recovery_count"":0,""risk_",ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00036,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,<=,PROJECT_HEURISTIC,arkitscenes_gs_official_rgbd_join_handoff_v1,5efae49cf324c4b8bd0d3e5c19840e9776810665,reproduction/cross_dataset/arkitscenes_gs_official_rgbd_join_handoff_v1/downstream_handoff.json,1,"{""apple_video_id_full_download_count"":0,""artifact"":""downstream_handoff.json"",""blocking_gate"":""NO_ARKITSCENES_GS_TO_OFFICIAL_RGBD_FRAME_JOIN"",""final_decision"":""CLOSE_PUBLIC_PRETRAINED_EXTERNAL_MAP_SEARCH"",""forbidden_counts"":{""canonical_export_count"":0,""cbf_qp_count"":0,""discrete_count"":0,""geometry_evaluation_count"":0,""icp_count"":0,""map_filtering_count"":0,""map_fine_tuning_count"":0,""map_modification_count"":0,""map_training_count"":0,""navigation_count"":0,""recovery_count"":0,""risk_aware_count"":0,""safer_g",ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00037,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,<=,PROJECT_HEURISTIC,arkitscenes_gs_official_rgbd_join_handoff_v1,5efae49cf324c4b8bd0d3e5c19840e9776810665,reproduction/cross_dataset/arkitscenes_gs_official_rgbd_join_handoff_v1/handoff_tree_identity.json,1,"{""apple_video_id_full_download_count"":0,""artifact"":""handoff_tree_identity.json"",""blocking_gate"":""NO_ARKITSCENES_GS_TO_OFFICIAL_RGBD_FRAME_JOIN"",""final_decision"":""CLOSE_PUBLIC_PRETRAINED_EXTERNAL_MAP_SEARCH"",""forbidden_counts"":{""canonical_export_count"":0,""cbf_qp_count"":0,""discrete_count"":0,""geometry_evaluation_count"":0,""icp_count"":0,""map_filtering_count"":0,""map_fine_tuning_count"":0,""map_modification_count"":0,""map_training_count"":0,""navigation_count"":0,""recovery_count"":0,""risk_aware_count"":0,""safe",ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00038,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,<=,PROJECT_HEURISTIC,arkitscenes_gs_official_rgbd_join_handoff_v1,5efae49cf324c4b8bd0d3e5c19840e9776810665,reproduction/cross_dataset/arkitscenes_gs_official_rgbd_join_handoff_v1/materialization_audit.json,1,"{""apple_video_id_full_download_count"":0,""artifact"":""materialization_audit.json"",""blocking_gate"":""NO_ARKITSCENES_GS_TO_OFFICIAL_RGBD_FRAME_JOIN"",""final_decision"":""CLOSE_PUBLIC_PRETRAINED_EXTERNAL_MAP_SEARCH"",""forbidden_counts"":{""canonical_export_count"":0,""cbf_qp_count"":0,""discrete_count"":0,""geometry_evaluation_count"":0,""icp_count"":0,""map_filtering_count"":0,""map_fine_tuning_count"":0,""map_modification_count"":0,""map_training_count"":0,""navigation_count"":0,""recovery_count"":0,""risk_aware_count"":0,""safe",ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00039,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,<=,PROJECT_HEURISTIC,arkitscenes_gs_official_rgbd_join_handoff_v1,5efae49cf324c4b8bd0d3e5c19840e9776810665,reproduction/cross_dataset/arkitscenes_gs_official_rgbd_join_handoff_v1/package_identity.json,1,"{""apple_video_id_full_download_count"":0,""artifact"":""package_identity.json"",""blocking_gate"":""NO_ARKITSCENES_GS_TO_OFFICIAL_RGBD_FRAME_JOIN"",""final_decision"":""CLOSE_PUBLIC_PRETRAINED_EXTERNAL_MAP_SEARCH"",""forbidden_counts"":{""canonical_export_count"":0,""cbf_qp_count"":0,""discrete_count"":0,""geometry_evaluation_count"":0,""icp_count"":0,""map_filtering_count"":0,""map_fine_tuning_count"":0,""map_modification_count"":0,""map_training_count"":0,""navigation_count"":0,""recovery_count"":0,""risk_aware_count"":0,""safer_g0_",ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00040,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,<=,PROJECT_HEURISTIC,arkitscenes_gs_official_rgbd_join_handoff_v1,5efae49cf324c4b8bd0d3e5c19840e9776810665,reproduction/cross_dataset/arkitscenes_gs_official_rgbd_join_handoff_v1/validation_result.json,1,"{""apple_video_id_full_download_count"":0,""artifact"":""validation_result.json"",""blocking_gate"":""NO_ARKITSCENES_GS_TO_OFFICIAL_RGBD_FRAME_JOIN"",""compact_json_count"":22,""compact_json_errors"":[],""download_staging_file_count"":0,""final_decision"":""CLOSE_PUBLIC_PRETRAINED_EXTERNAL_MAP_SEARCH"",""forbidden_counts"":{""canonical_export_count"":0,""cbf_qp_count"":0,""discrete_count"":0,""geometry_evaluation_count"":0,""icp_count"":0,""map_filtering_count"":0,""map_fine_tuning_count"":0,""map_modification_count"":0,""map_trainin",ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00041,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,==,PROJECT_HEURISTIC,arkitscenes_spatial_group_split_contract_v2,9f068e1708e7422e3e53c01c96fa29242be35f0a,reproduction/cross_dataset/arkitscenes_spatial_group_split_contract_v2/validate_arkitscenes_spatial_group_split_v2.py,70,valid = (registry_groups_match and expected_score is not None and actual_score == expected_score and train_indices.isdisjoint(heldout_indices) and train_indices | heldout_indices == all_keyframes and not fragmented and not any(identity_overlaps.values()) and cross_edges == 0 and len(train) >= 200 and 40 <= len(heldout) <= 60 and duplicate_records == 0),ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00042,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,>,SOFTWARE_NUMERICAL_TOLERANCE,arkitscenes_splatam_m1_learned_map_qualification_v1,26695aed7dec199c40ef7977e1885fdc2d2ecca1,reproduction/cross_dataset/arkitscenes_splatam_m1_learned_map_qualification_v1/export_and_heldout_eval.py,113,valid = target & (alpha >= 0.5) & np.isfinite(pred) & (pred > 0),ARKitScenes,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00043,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,>,PROJECT_HEURISTIC,arkitscenes_splatam_m1_learned_map_qualification_v1,26695aed7dec199c40ef7977e1885fdc2d2ecca1,reproduction/cross_dataset/arkitscenes_splatam_m1_learned_map_qualification_v1/freeze_evaluation_registries.py,46,valid = np.argwhere((depth > 0) & (confidence >= 1)),ARKitScenes,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00044,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,>,PROJECT_HEURISTIC,replica_render_protocol_v3_coverage_qualification_v1,1b8fabb504235774885e40e28bd2ea83032a1bb8,reproduction/cross_dataset/replica_render_protocol_v3_coverage_qualification_v1/qualify_replica_v3_independent_coverage.py,88,passed = len(valid) / 1271 >= 0.10 and len(front) > 0 and len(valid) == len(distances),Replica,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00045,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,>,SOFTWARE_NUMERICAL_TOLERANCE,replica_rgbd_gaussian_mapping_frontend_qualification_v1,e2e6a48253df2a930f5dd0a3e09788adc5f53eb0,reproduction/cross_dataset/replica_rgbd_gaussian_mapping_frontend_qualification_v1/evaluate_replica_frontend_geometry.py,27,valid_gt = np.isfinite(gt) & (gt > 0) & (gt <= 20.0); valid_pred = np.isfinite(pred) & (pred > 0); joint = valid_gt & valid_pred,Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00046,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,==,SOFTWARE_NUMERICAL_TOLERANCE,replica_rgbd_gaussian_mapping_frontend_qualification_v1,e2e6a48253df2a930f5dd0a3e09788adc5f53eb0,reproduction/cross_dataset/replica_rgbd_gaussian_mapping_frontend_qualification_v1/evaluate_replica_frontend_geometry.py,50,"aggregate={key:float(np.mean([row[key] for row in per if row[key] is not None])) if any(row[key] is not None for row in per) else None for key in keys}; aggregate[""nonfinite_prediction_count""]=int(sum(row[""nonfinite_prediction_count""] for row in per)); worst=sorted([row for row in per if row[""absrel""] is not None],key=lambda item:item[""absrel""],reverse=True)[:5]; geometry_pass=aggregate[""valid_predicted_depth_fraction""] is not None and aggregate[""valid_predicted_depth_fraction""]>=.90 and aggrega",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00047,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,<=,SOFTWARE_NUMERICAL_TOLERANCE,replica_rgbd_gaussian_mapping_frontend_qualification_v1,e2e6a48253df2a930f5dd0a3e09788adc5f53eb0,reproduction/cross_dataset/replica_rgbd_gaussian_mapping_frontend_qualification_v1/evaluate_replica_frontend_geometry.py,52,"out={""status"":status,""frontend"":FRONTENDS[frontend][""display""],""stage"":args.stage,""common_evaluator_contract"":str(ROOT/""common_evaluator""/""common_gaussian_evaluator_contract.json""),""holdout_frame_count"":len(per),""metrics"":aggregate,""per_frame"":per,""worst_5_frames"":worst,""geometry_gate"":{""valid_depth_coverage_gte"":.90,""absrel_lte"":.20,""delta1_gte"":.75,""median_ratio_range"":[.80,1.25],""nonfinite_prediction_count"":0,""pass"":geometry_pass},""method_native_metrics_used"":False}",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00048,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,==,PROJECT_HEURISTIC,replica_rgbd_v3_render_validate_publish_v1,c5d7e3899a98247407f4135234b75bfbcf75bb4c,reproduction/cross_dataset/replica_rgbd_v3_render_validate_publish_v1/publish_replica_v3_atomically.py,18,"conditions = [render[""terminal_valid_frame_count""] == 300, render[""terminal_integrity_failure_frame_count""] == 0, render[""infrastructure_failure_location_count""] == 0, integrity[""status""] == ""PASS"", memory[""status""] == ""PASS"", pose[""status""] == ""PASS"", double[""status""] == ""PASS"", not PUBLISHED.exists()]",Replica,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00049,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,==,PROJECT_HEURISTIC,replica_rgbd_v3_render_validate_publish_v1,c5d7e3899a98247407f4135234b75bfbcf75bb4c,reproduction/cross_dataset/replica_rgbd_v3_render_validate_publish_v1/run_replica_v3_formal_render.py,51,"summary = {""status"": ""FORMAL_RENDER_COMPLETED"", ""formal_location_count"": len(payload[""locations""]), ""fresh_subprocess_count"": sum(location[""attempts""] for location in payload[""locations""]), ""fresh_simulator_count"": sum(location[""attempts""] for location in payload[""locations""]), ""formal_frame_attempted_count"": len(frames), ""terminal_valid_frame_count"": sum(frame[""status""] == ""TERMINAL_VALID"" for frame in frames), ""terminal_integrity_failure_frame_count"": sum(frame[""status""] == ""TERMINAL_INTEGRITY",Replica,computed_in_threshold_version_history.json,True,LEGACY_UNCALIBRATED_HARD_GATE,False,downgrade_to_descriptive_or_conditionally_calibrated,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00050,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,==,SOFTWARE_NUMERICAL_TOLERANCE,replica_rgbd_v3_render_validate_publish_v1,c5d7e3899a98247407f4135234b75bfbcf75bb4c,reproduction/cross_dataset/replica_rgbd_v3_render_validate_publish_v1/validate_replica_v3_frame.py,23,"return {""shape"": list(metric.shape), ""dtype"": str(metric.dtype), ""finite_fraction"": float(finite.mean()), ""zero_fraction"": float((metric == 0).mean()), ""positive_fraction"": float(positive.mean()), ""min_positive_m"": float(valid.min()) if valid.size else None, ""median_positive_m"": float(np.median(valid)) if valid.size else None, ""max_m"": float(metric[finite].max()) if finite.any() else None, ""v1_all_zero"": not bool(positive.any()), ""v3_threshold_failure"": float(positive.mean()) < .10, ""sha256_raw""",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
T00051,coverage,accepted_target_count / target_count,PROJECT_DEFINED_METRIC,0,ratio,==,SOFTWARE_NUMERICAL_TOLERANCE,replica_rgbd_v3_render_validate_publish_v1,c5d7e3899a98247407f4135234b75bfbcf75bb4c,reproduction/cross_dataset/replica_rgbd_v3_render_validate_publish_v1/validate_replica_v3_full_integrity.py,39,"summary = {""status"": ""PASS"" if not bad and not rgb_extra and not depth_extra and pairing == 0 and len(details) == 300 else ""FAIL"", ""frame_count"": len(frames), ""rgb_file_count"": len(rgb_paths), ""depth_file_count"": len(depth_paths), ""rgb_readable_count"": len(details), ""depth_readable_count"": len(details), ""rgb_shape_dtype_correct_count"": sum(item[""rgb""][""shape""] == [480, 640, 3] and item[""rgb""][""dtype""] == ""uint8"" for item in details), ""depth_shape_dtype_correct_count"": sum(item[""depth""][""shape""] ",Replica,computed_in_threshold_version_history.json,False,INTEGRITY_HARD_GATE,True,retain_as_integrity_gate,support is missing or rejected under one renderer working point,does not alone prove or disprove route-conditioned navigation safety
